country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","18-03-2026 16:00:00",21.152875,79.0517531,NH3,2,20,10
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","18-03-2026 16:00:00",18.63673,73.82487,PM10,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","18-03-2026 16:00:00",18.59051,73.77946,OZONE,1,157,107
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","18-03-2026 16:00:00",18.614767,73.799516,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","18-03-2026 16:00:00",19.047000,72.874600,OZONE,13,25,19
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","18-03-2026 16:00:00",19.10861,72.83622,NH3,6,6,6
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","18-03-2026 16:00:00",19.090337,73.014232,OZONE,3,64,33
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","18-03-2026 16:00:00",19.0575752,73.0151367,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","18-03-2026 16:00:00",19.000083,72.813993,NH3,4,7,5
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","18-03-2026 16:00:00",19.000083,72.813993,CO,20,70,59
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","18-03-2026 16:00:00","19.2307571 ",73.1551920,OZONE,1,94,57
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","18-03-2026 16:00:00",19.4458210,72.7988231,PM10,61,132,86
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","18-03-2026 16:00:00",19.4458210,72.7988231,NO2,6,59,24
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","18-03-2026 16:00:00",19.4458210,72.7988231,CO,8,125,23
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","18-03-2026 16:00:00",25.5803419,91.8942571,PM2.5,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","18-03-2026 16:00:00",25.5803419,91.8942571,CO,14,16,15
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","18-03-2026 16:00:00",25.5586,91.8985,OZONE,29,71,46
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","18-03-2026 16:00:00",23.7176342,92.7192841,PM10,1,46,32
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","18-03-2026 16:00:00",23.7176342,92.7192841,NO2,1,1,1
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","18-03-2026 16:00:00",23.7176342,92.7192841,SO2,14,20,16
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","18-03-2026 16:00:00",25.6635413,94.0989878,PM2.5,1,58,37
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","18-03-2026 16:00:00",25.6635413,94.0989878,PM10,29,54,37
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","18-03-2026 16:00:00",25.6635413,94.0989878,SO2,14,29,19
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","18-03-2026 16:00:00",25.6635413,94.0989878,OZONE,1,14,7
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","18-03-2026 16:00:00",21.8004996,83.8396977,CO,6,70,40
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","18-03-2026 16:00:00","20.48891     ","85.84768     ",PM10,32,69,49
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","18-03-2026 16:00:00","20.48891     ","85.84768     ",NO2,8,25,14
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","18-03-2026 16:00:00","20.48891     ","85.84768     ",NH3,3,5,3
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","18-03-2026 16:00:00","20.48891     ","85.84768     ",CO,58,66,64
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","18-03-2026 16:00:00",21.643900,85.599355,PM10,40,91,66
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","18-03-2026 16:00:00",21.643900,85.599355,CO,23,37,26
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","18-03-2026 16:00:00",21.847279,85.416905,PM2.5,34,76,51
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","18-03-2026 16:00:00",21.847279,85.416905,OZONE,11,22,19
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","18-03-2026 16:00:00",22.265816,86.174829,NH3,1,1,1
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","18-03-2026 16:00:00",22.220833,84.809444,PM2.5,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","18-03-2026 16:00:00",22.220833,84.809444,NO2,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","18-03-2026 16:00:00",22.220833,84.809444,NH3,NA,NA,NA
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","18-03-2026 16:00:00",21.606865,85.510538,PM2.5,36,80,60
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","18-03-2026 16:00:00",21.606865,85.510538,PM10,81,109,95
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","18-03-2026 16:00:00",21.606865,85.510538,NO2,15,15,15
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","18-03-2026 16:00:00",20.9360711,85.1707021,OZONE,27,92,65
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","18-03-2026 16:00:00",21.869985,85.167016,CO,15,53,30
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","18-03-2026 16:00:00",11.9309,79.8027,OZONE,9,34,28
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","18-03-2026 16:00:00",31.620000,74.876512,PM2.5,13,170,96
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","18-03-2026 16:00:00",25.747299,71.393989,PM10,76,244,133
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","18-03-2026 16:00:00",25.747299,71.393989,NH3,6,15,7
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","18-03-2026 16:00:00",27.215415,77.50873,NO2,12,40,24
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","18-03-2026 16:00:00",27.215415,77.50873,NH3,10,15,12
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","18-03-2026 16:00:00",25.339605,74.618883,OZONE,3,29,16
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","18-03-2026 16:00:00",28.194909,76.862296,PM10,108,191,161
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","18-03-2026 16:00:00",28.207266,76.829265,PM10,107,272,162
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","18-03-2026 16:00:00",28.207266,76.829265,NH3,1,5,4
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","18-03-2026 16:00:00",30.233011,74.907758,PM10,38,109,74
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","18-03-2026 16:00:00",31.321907,75.578914,SO2,14,18,15
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","18-03-2026 16:00:00","30.736056 ",76.209694,PM2.5,42,88,67
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","18-03-2026 16:00:00","30.736056 ",76.209694,NH3,7,8,7
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","18-03-2026 16:00:00",30.9028,75.8086,NH3,7,8,7
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","18-03-2026 16:00:00",30.649961,76.331442,PM2.5,132,394,285
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","18-03-2026 16:00:00",20.832874,85.104082,NH3,NA,NA,NA
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","18-03-2026 16:00:00",21.51161,86.89088,NH3,2,2,2
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","18-03-2026 16:00:00",21.51161,86.89088,OZONE,49,123,98
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","18-03-2026 16:00:00",22.1166054,85.3945546,OZONE,6,175,175
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","18-03-2026 16:00:00",20.240790,85.836784,NO2,1,18,8
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","18-03-2026 16:00:00",20.34652,85.81630,NH3,3,6,4
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","18-03-2026 16:00:00",31.0325454,76.5623046,PM10,33,153,82
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","18-03-2026 16:00:00",31.0325454,76.5623046,CO,40,53,43
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","18-03-2026 16:00:00",23.555190,74.440010,PM2.5,25,67,50
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","18-03-2026 16:00:00",23.555190,74.440010,SO2,7,26,11
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","18-03-2026 16:00:00",23.555190,74.440010,CO,17,48,27
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","18-03-2026 16:00:00",25.106006,76.469948,NO2,7,72,30
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","18-03-2026 16:00:00",19.222279,72.957979,NH3,3,3,3
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","18-03-2026 16:00:00",19.235581,73.159121,PM10,66,121,96
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","18-03-2026 16:00:00",19.235581,73.159121,NH3,4,8,5
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","18-03-2026 16:00:00",17.65439,75.90649,SO2,1,9,4
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","18-03-2026 16:00:00",19.26777,72.97182,CO,8,43,18
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","18-03-2026 16:00:00",26.699557,77.898881,NH3,10,17,13
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","18-03-2026 16:00:00",23.837789,73.714926,PM10,81,136,103
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","18-03-2026 16:00:00",23.837789,73.714926,SO2,2,17,8
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","18-03-2026 16:00:00",29.610750,74.283608,CO,12,28,23
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","18-03-2026 16:00:00",26.902909,75.836858,PM2.5,85,193,113
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","18-03-2026 16:00:00",26.902909,75.836858,NH3,6,16,9
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","18-03-2026 16:00:00",26.843698,75.766894,CO,20,109,50
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","18-03-2026 16:00:00",26.9164092,75.7994901,PM2.5,48,141,83
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","18-03-2026 16:00:00",26.9164092,75.7994901,NH3,1,4,2
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","18-03-2026 16:00:00",29.931624,73.864511,OZONE,9,127,55
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","18-03-2026 16:00:00",26.159933,75.780517,PM2.5,40,267,117
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","18-03-2026 16:00:00",27.338530,88.614099,NH3,1,84,5
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","18-03-2026 16:00:00",13.0664,"80.2112 ",PM2.5,3,45,19
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","18-03-2026 16:00:00",13.1278,80.2642,PM10,12,83,40
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","18-03-2026 16:00:00",13.1278,80.2642,CO,26,32,29
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","18-03-2026 16:00:00",13.1662,80.2584,PM2.5,1,52,21
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","18-03-2026 16:00:00",24.041198,74.780702,PM10,100,194,126
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","18-03-2026 16:00:00",24.041198,74.780702,OZONE,19,138,109
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","18-03-2026 16:00:00",25.036360,73.883502,PM2.5,12,117,39
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","18-03-2026 16:00:00",26.031443,76.359327,NH3,6,10,7
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","18-03-2026 16:00:00",27.608912,75.153302,CO,12,102,24
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","18-03-2026 16:00:00",24.885261,72.857549,OZONE,7,75,63
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","18-03-2026 16:00:00",29.931624,73.864511,NH3,5,6,5
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","18-03-2026 16:00:00",13.1662,80.2584,OZONE,24,69,36
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","18-03-2026 16:00:00",13.164544,80.26285,PM2.5,16,36,23
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","18-03-2026 16:00:00",13.164544,80.26285,CO,11,81,30
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","18-03-2026 16:00:00",13.1036,80.2909,PM2.5,5,70,21
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","18-03-2026 16:00:00",13.1036,80.2909,PM10,9,90,27
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","18-03-2026 16:00:00",13.1036,80.2909,SO2,5,8,6
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","18-03-2026 16:00:00",13.1036,80.2909,OZONE,16,18,17
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","18-03-2026 16:00:00",13.0052189,80.2398125,OZONE,6,11,10
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","18-03-2026 16:00:00",10.942451,76.978996,PM2.5,NA,NA,NA
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","18-03-2026 16:00:00",26.786682,75.827928,PM10,107,355,155
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","18-03-2026 16:00:00",26.786682,75.827928,NO2,104,174,127
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","18-03-2026 16:00:00",26.786682,75.827928,OZONE,8,104,102
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","18-03-2026 16:00:00",26.960669,75.771817,OZONE,8,92,85
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","18-03-2026 16:00:00",26.912329,70.909168,SO2,2,6,4
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","18-03-2026 16:00:00",25.344694,72.626208,PM10,52,195,101
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","18-03-2026 16:00:00",28.108988,75.386577,PM10,58,145,106
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","18-03-2026 16:00:00",28.108988,75.386577,NH3,3,18,8
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","18-03-2026 16:00:00",28.108988,75.386577,CO,14,34,24
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","18-03-2026 16:00:00",26.268249,73.0193853,SO2,1,12,5
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","18-03-2026 16:00:00",26.295810,73.082283,SO2,2,10,4
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","18-03-2026 16:00:00",26.215415,73.070156,CO,4,82,16
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","18-03-2026 16:00:00",25.435774,75.644272,PM2.5,30,113,62
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","18-03-2026 16:00:00",25.435774,75.644272,PM10,75,173,116
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","18-03-2026 16:00:00",24.892047,74.623527,SO2,2,25,9
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","18-03-2026 16:00:00",26.895552,76.334753,PM2.5,28,170,74
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","18-03-2026 16:00:00",26.895552,76.334753,NO2,7,122,34
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","18-03-2026 16:00:00",26.895552,76.334753,OZONE,10,152,129
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","18-03-2026 16:00:00",25.196024,75.855668,NO2,12,103,49
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","18-03-2026 16:00:00",25.14389,75.821256,PM2.5,125,129,127
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","18-03-2026 16:00:00",25.14389,75.821256,PM10,92,144,119
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","18-03-2026 16:00:00",25.14389,75.821256,NH3,3,10,5
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","18-03-2026 16:00:00",27.213494,73.734444,NH3,5,10,7
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","18-03-2026 16:00:00",27.213494,73.734444,OZONE,46,82,69
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","18-03-2026 16:00:00",26.253384,72.976571,NO2,3,120,46
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","18-03-2026 16:00:00",26.506177,77.025989,PM2.5,29,209,95
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","18-03-2026 16:00:00",13.4127,80.1081,SO2,7,26,18
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","18-03-2026 16:00:00",9.865935,78.022669,PM10,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","18-03-2026 16:00:00",9.865935,78.022669,OZONE,NA,NA,NA
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","18-03-2026 16:00:00",11.258242,77.552761,NO2,12,52,14
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","18-03-2026 16:00:00","8.816428 ",78.099039,NO2,12,19,15
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","18-03-2026 16:00:00","8.816428 ",78.099039,OZONE,26,35,31
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","18-03-2026 16:00:00",17.460103,78.334361,SO2,4,16,9
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","18-03-2026 16:00:00",17.470431,78.566959,PM10,65,97,78
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","18-03-2026 16:00:00",17.470431,78.566959,SO2,2,24,11
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","18-03-2026 16:00:00",17.518400,78.278777,PM2.5,10,175,42
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","18-03-2026 16:00:00",17.518400,78.278777,PM10,24,157,95
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","18-03-2026 16:00:00",17.5316895,78.218939,CO,8,97,61
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","18-03-2026 16:00:00",17.585705,78.126199,NH3,5,7,6
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","18-03-2026 16:00:00",17.585705,78.126199,OZONE,15,33,22
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","18-03-2026 16:00:00",17.544899,78.486949,NH3,3,5,3
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","18-03-2026 16:00:00",17.429398,78.569354,PM2.5,47,69,51
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","18-03-2026 16:00:00",17.429398,78.569354,OZONE,15,36,22
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","18-03-2026 16:00:00",17.37206,78.50864,NO2,12,18,15
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","18-03-2026 16:00:00",17.37206,78.50864,SO2,13,20,15
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","18-03-2026 16:00:00",27.106972,78.000111,PM2.5,34,241,92
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","18-03-2026 16:00:00",27.106972,78.000111,PM10,93,245,142
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","18-03-2026 16:00:00",27.106972,78.000111,NH3,6,6,6
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","18-03-2026 16:00:00",27.19412,77.96237,PM10,113,249,160
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","18-03-2026 16:00:00",27.169338,78.03582,PM2.5,28,108,57
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","18-03-2026 16:00:00",27.19862,77.92066,PM2.5,32,240,91
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","18-03-2026 16:00:00",28.964949,77.278761,NO2,4,45,31
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-03-2026 16:00:00",25.4547,78.6039,SO2,9,15,11
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","18-03-2026 16:00:00",26.428282,80.327067,SO2,24,27,25
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","18-03-2026 16:00:00",26.428282,80.327067,CO,32,40,35
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","18-03-2026 16:00:00",26.428282,80.327067,OZONE,10,12,11
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","18-03-2026 16:00:00",26.509954,80.249612,CO,43,62,57
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","18-03-2026 16:00:00",26.509954,80.249612,OZONE,15,17,16
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","18-03-2026 16:00:00",26.4703136,80.3229863,PM10,36,180,101
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","18-03-2026 16:00:00",26.4703136,80.3229863,CO,42,70,60
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","18-03-2026 16:00:00",17.37206,78.50864,CO,23,42,29
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","18-03-2026 16:00:00",17.528544,78.286195,PM2.5,37,49,44
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","18-03-2026 16:00:00",17.528544,78.286195,NH3,3,5,4
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","18-03-2026 16:00:00",17.349694,78.451437,PM10,10,120,68
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","18-03-2026 16:00:00",23.8175497,91.2726974,NO2,18,30,21
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","18-03-2026 16:00:00",23.8175497,91.2726974,SO2,2,2,2
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","18-03-2026 16:00:00",28.964949,77.278761,SO2,29,89,50
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","18-03-2026 16:00:00",28.359581,79.414455,PM10,38,99,53
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","18-03-2026 16:00:00",28.359581,79.414455,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","18-03-2026 16:00:00",28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","18-03-2026 16:00:00",28.38910936,79.42963708,SO2,40,43,41
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","18-03-2026 16:00:00",28.38910936,79.42963708,OZONE,1,7,2
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","18-03-2026 16:00:00",28.646233,77.358075,SO2,17,65,32
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","18-03-2026 16:00:00",28.757294,77.278792,SO2,1,28,16
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","18-03-2026 16:00:00",28.685382,77.453839,CO,17,86,32
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","18-03-2026 16:00:00",28.6603346,77.3572563,PM2.5,90,359,255
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","18-03-2026 16:00:00",28.6603346,77.3572563,OZONE,17,187,124
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","18-03-2026 16:00:00",28.557054,77.453663,NH3,11,21,16
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","18-03-2026 16:00:00",28.406963,77.849831,NO2,5,76,36
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","18-03-2026 16:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","18-03-2026 16:00:00",28.849399,78.742362,NO2,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","18-03-2026 16:00:00",28.849399,78.742362,CO,20,24,21
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","18-03-2026 16:00:00",28.802625,78.753728,PM2.5,14,109,52
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","18-03-2026 16:00:00",28.802625,78.753728,CO,56,76,62
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","18-03-2026 16:00:00",29.4723508,77.7194031,SO2,14,44,24
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","18-03-2026 16:00:00",28.5447608,77.3231257,NH3,2,7,5
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","18-03-2026 16:00:00",28.5447608,77.3231257,SO2,2,22,13
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","18-03-2026 16:00:00",28.2348927,77.8683002,NO2,7,7,7
